data,podcasts,horas
13/04/2021,Inteligência Ltda.,0.7817061111111111
13/04/2021,Inteligência Ltda.,0.9660855555555555
13/04/2021,Mauricio Meirelles Podcast,0.5804083333333333
14/04/2021,Mauricio Meirelles Podcast,0.1363738888888889
14/04/2021,Data Hackers,0.6942711111111112
16/04/2021,Inteligência Ltda.,0.001086111111111111
16/04/2021,Inteligência Ltda.,1.5780458333333334
16/04/2021,Inteligência Ltda.,0.010629444444444445
16/04/2021,Não Ouvo Podcasts,0.34866027777777775
16/04/2021,Inteligência Ltda.,0.47277166666666665
16/04/2021,Hipsters Ponto Tech,0.006550277777777778
16/04/2021,NerdCast,0.5925788888888889
16/04/2021,Sinapse,0.3447838888888889
17/04/2021,NerdCast,0.0013425
17/04/2021,NerdCast,0.5538425
17/04/2021,Inteligência Ltda.,1.5819769444444445
17/04/2021,Inteligência Ltda.,0.2522547222222222
17/04/2021,Inteligência Ltda.,0.9860027777777778
19/04/2021,Let's Data Podcast,0.5339402777777777
19/04/2021,Inteligência Ltda.,0.12708388888888889
20/04/2021,Hipsters Ponto Tech,0.4438786111111111
20/04/2021,Inteligência Ltda.,1.6254033333333333
22/04/2021,Os Sócios Podcast,0.5511466666666667
22/04/2021,Inteligência Ltda.,0.9043722222222221
22/04/2021,Inteligência Ltda.,0.12507166666666666
22/04/2021,Inteligência Ltda.,1.4852383333333334
23/04/2021,Flow Podcast,0.20853444444444444
23/04/2021,Flow Podcast,1.6213330555555556
23/04/2021,Flow Podcast,0.7724236111111111
23/04/2021,NerdCast,0.49768416666666665
26/04/2021,Inteligência Ltda.,0.4088902777777778
26/04/2021,Inteligência Ltda.,0.3669075
26/04/2021,Inteligência Ltda.,0.19233194444444443
26/04/2021,Flow Podcast,1.1609977777777778
27/04/2021,Flow Podcast,0.473745
27/04/2021,Hipsters Ponto Tech,0.4150008333333333
27/04/2021,Mauricio Meirelles Podcast,0.20147166666666666
27/04/2021,Inteligência Ltda.,0.9641302777777778
27/04/2021,Inteligência Ltda.,0.012879166666666667
28/04/2021,Inteligência Ltda.,1.7811750000000002
29/04/2021,Inteligência Ltda.,0.3297261111111111
29/04/2021,Inteligência Ltda.,0.01636138888888889
29/04/2021,Inteligência Ltda.,0.10792361111111111
29/04/2021,Sinapse,0.3718902777777778
29/04/2021,Let's Data Podcast,0.20988222222222222
29/04/2021,Let's Data Podcast,0.342045
29/04/2021,Os Sócios Podcast,0.014127222222222223
30/04/2021,Os Sócios Podcast,0.7420805555555555
30/04/2021,Stack | Datacast,0.5740700000000001
30/04/2021,Stack | Datacast,0.40455583333333334
30/04/2021,NerdCast,0.6482511111111111
30/04/2021,NerdCast,0.02054
05/01/2021,Inteligência Ltda.,1.1752236111111112
05/03/2021,Podpah,1.073141388888889
05/03/2021,Inteligência Ltda.,0.33058944444444444
05/04/2021,Inteligência Ltda.,0.64682
05/04/2021,Stack | Datacast,0.4392816666666667
05/04/2021,Stack | Datacast,0.03646055555555556
05/04/2021,Hipsters Ponto Tech,0.39082083333333334
05/05/2021,Inteligência Ltda.,1.4563316666666668
05/05/2021,Podpah,0.5449541666666666
05/06/2021,Podpah,0.2937244444444444
05/06/2021,Inteligência Ltda.,0.5923436111111111
05/06/2021,Inteligência Ltda.,0.099585
05/07/2021,Inteligência Ltda.,0.5882427777777778
05/07/2021,Inteligência Ltda.,1.1799288888888888
05/07/2021,Inteligência Ltda.,0.3922666666666667
05/07/2021,NerdCast,0.4588144444444444
05/07/2021,Flow Podcast,0.30824888888888885
05/10/2021,Sinapse,0.37475555555555556
05/10/2021,Flow Podcast,1.8489972222222224
05/10/2021,Flow Podcast,0.0023422222222222225
05/10/2021,Mauricio Meirelles Podcast,0.6494902777777778
05/11/2021,Inteligência Ltda.,0.9258133333333334
05/12/2021,Inteligência Ltda.,0.35301333333333335
05/12/2021,Let's Data Podcast,0.5283777777777777
05/12/2021,Let's Data Podcast,0.0063525
05/12/2021,Flow Podcast,0.9702280555555556
13/05/2021,Inteligência Ltda.,1.5510577777777779
14/05/2021,Inteligência Ltda.,0.36570972222222226
14/05/2021,Os Sócios Podcast,0.6733497222222222
14/05/2021,NerdCast,0.6098133333333333
14/05/2021,Flow Podcast,0.9114369444444445
17/05/2021,Inteligência Ltda.,0.002186666666666667
17/05/2021,Mauricio Meirelles Podcast,0.6556147222222222
